date_key,channel_key,impressions,clicks,spend,conversions
20221126,4,6658,65,40.6,1
20221127,4,8058,70,46.84,1
20221128,4,6495,56,37.51,1
20221129,4,6791,63,36.84,1
20221130,4,6844,65,43.06,1
20221201,4,12195,122,77.13,2
20221202,4,10043,105,65.4,2
20221203,4,14110,148,90.3,3
20221204,4,7301,67,41.37,1
20221205,4,803,8,6.07,0
20221206,4,1242,12,7.64,0
20221207,4,7026,62,43.86,1
20221208,4,1546,13,8.37,0
20221209,4,19999,190,112.48,3
20221210,4,1278,11,6.97,0
20221211,4,1229,11,6.42,0
20221212,4,885,8,5.4,0
20221213,4,1153,11,7.3,0
20221214,4,590,6,4.2,0
20221215,4,6581,62,45.35,1
20221216,4,7461,68,38.32,1
20221217,4,15276,127,79.25,2
20221218,4,14885,144,84.99,3
20221219,4,7744,73,56.08,1
20221220,4,6700,61,38.38,1
20221221,4,991,10,5.56,0
20221222,4,685,6,4.4,0
20221223,4,8196,74,45.31,1
20221224,4,25029,232,132.48,4
20221225,4,7918,72,42.59,1
20221226,4,617,6,3.73,0
20221227,4,6412,62,40.64,1
20221228,4,12081,121,73.69,2
20221229,4,7017,68,42.59,1
20221230,4,6212,58,38.0,1
20221231,4,543,5,3.48,0
20230101,4,1035,10,6.99,0
20230102,4,7425,69,42.67,1
20230103,4,849,8,5.18,0
20230104,4,619,6,4.44,0
20230105,4,739,7,4.87,0
20230106,4,731,7,3.9,0
20230107,4,781,7,4.71,0
20230108,4,5497,56,35.29,1
20230109,4,569,5,3.02,0
20230110,4,726,7,4.11,0
20230111,4,329,3,2.43,0
20230112,4,699,7,4.78,0
20230113,4,11412,113,70.17,2
20230114,4,533,5,3.16,0
20230115,4,17756,183,103.22,3
20230116,4,323,3,2.19,0
20230117,4,606,6,3.8,0
20230118,4,890,8,4.67,0
20230119,4,312,3,2.25,0
20230120,4,7663,68,39.71,1
20230121,4,7025,66,45.04,1
20230122,4,748,7,4.46,0
20230123,4,6370,63,42.11,1
20230124,4,8101,73,45.41,1
20230125,4,9841,111,59.86,2
20230126,4,11815,102,72.21,2
20230127,4,6098,58,41.41,1
20230128,4,5974,57,35.84,1
20230129,4,723,7,4.69,0
20230130,4,1100,10,6.68,0
20230131,4,526,5,3.32,0
20230201,4,7062,64,47.93,1
20230202,4,572,6,4.32,0
20230203,4,11859,107,67.94,2
20230204,4,969,9,5.76,0
20230205,4,18433,166,105.18,3
20230206,4,7502,67,40.07,1
20230207,4,11725,101,72.61,2
20230208,4,513,5,3.1,0
20230209,4,556,5,3.0,0
20230210,4,7503,67,41.27,1
20230211,4,905,8,5.38,0
20230212,4,734,7,4.2,0
20230213,4,10451,98,60.45,2
20230214,4,427,4,2.86,0
20230215,4,671,6,4.15,0
20230216,4,416,4,3.16,0
20230217,4,333,3,2.58,0
20230218,4,426,4,2.58,0
20230219,4,754,7,4.96,0
20230220,4,6622,56,43.11,1
20230221,4,5109,54,36.86,1
20230222,4,413,4,3.01,0
20230223,4,529,5,3.05,0
20230224,4,5656,54,40.71,1
20230225,4,11909,126,82.76,2
20230226,4,6191,62,39.9,1
20230227,4,419,4,2.5,0
20230228,4,446,4,2.45,0
20230301,4,553,5,3.02,0
20230302,4,16445,138,94.27,2
20230303,4,765,7,4.04,0
20230304,4,514,5,3.16,0
20230305,4,6385,62,43.2,1
20230306,4,619,6,4.55,0
20230307,4,662,6,4.27,0
20230308,4,621,6,4.13,0
20230309,4,306,3,2.34,0
20230310,4,14311,117,83.15,2
20230311,4,736,7,4.02,0
20230312,4,11904,126,79.48,2
20230313,4,436,4,2.68,0
20230314,4,6850,55,37.01,1
20230315,4,1012,9,5.11,0
20230316,4,14924,125,74.85,2
20230317,4,1001,9,5.9,0
20230318,4,922,8,5.8,0
20230319,4,405,4,2.75,0
20230320,4,818,8,5.18,0
20230321,4,525,5,3.54,0
20230322,4,6370,64,41.21,1
20230323,4,14298,129,91.79,2
20230324,4,6507,61,39.74,1
20230325,4,6388,68,40.9,1
20230326,4,7657,74,54.83,1
20230327,4,6727,65,47.32,1
20230328,4,6959,62,38.26,1
20230329,4,769,7,4.46,0
20230330,4,7856,69,44.65,1
20230331,4,582,6,3.97,0
20230401,4,15306,130,80.08,2
20230402,4,5685,56,40.12,1
20230403,4,7250,70,51.35,1
20230404,4,20311,172,105.63,3
20230405,4,6510,65,43.63,1
20230406,4,7627,70,50.87,1
20230407,4,6503,56,34.12,1
20230408,4,735,7,4.34,0
20230409,4,7327,65,45.31,1
20230410,4,543,5,3.42,0
20230411,4,12833,116,67.85,2
20230412,4,6449,57,36.91,1
20230413,4,692,6,4.31,0
20230414,4,409,4,3.31,0
20230415,4,632,6,4.06,0
20230416,4,951,9,5.81,0
20230417,4,878,8,5.01,0
20230418,4,7066,66,50.84,1
20230419,4,898,8,5.72,0
20230420,4,7079,63,46.79,1
20230421,4,485,5,3.84,0
20230422,4,6112,60,36.13,1
20230423,4,444,4,2.53,0
20230424,4,15515,132,82.78,2
20230425,4,833,7,4.45,0
20230426,4,1116,10,6.09,0
20230427,4,961,9,5.43,0
20230428,4,12380,116,81.04,2
20230429,4,7138,67,45.27,1
20230430,4,738,7,4.83,0
20230501,4,801,7,4.58,0
20230502,4,884,9,5.58,0
20230503,4,6964,64,43.41,1
20230504,4,634,6,3.73,0
20230505,4,7048,63,34.99,1
20230506,4,13618,129,90.93,2
20230507,4,11111,117,84.89,2
20230508,4,913,8,5.13,0
20230509,4,15415,134,86.41,2
20230510,4,567,5,3.28,0
20230511,4,878,8,5.5,0
20230512,4,7328,66,45.82,1
20230513,4,1146,10,6.55,0
20230514,4,756,7,4.47,0
20230515,4,686,7,4.77,0
20230516,4,6409,59,36.37,1
20230517,4,6714,62,42.27,1
20230518,4,844,8,4.81,0
20230519,4,829,8,4.88,0
20230520,4,6050,61,46.56,1
20230521,4,955,9,6.0,0
20230522,4,6679,62,34.24,1
20230523,4,15891,139,89.02,2
20230524,4,6904,67,41.54,1
20230525,4,13714,121,80.17,2
20230526,4,568,5,2.79,0
20230527,4,7137,67,46.54,1
20230528,4,786,8,5.23,0
20230529,4,516,5,2.94,0
20230530,4,7130,66,44.84,1
20230531,4,7661,67,44.6,1
20230601,4,984,10,6.4,0
20230602,4,14388,133,87.53,2
20230603,4,549,5,3.08,0
20230604,4,5737,55,38.14,1
20230605,4,775,7,5.1,0
20230606,4,6657,59,43.24,1
20230607,4,7630,68,43.96,1
20230608,4,6622,59,40.33,1
20230609,4,808,7,5.54,0
20230610,4,14411,124,82.94,2
20230611,4,18424,181,121.46,3
20230612,4,726,7,4.1,0
20230613,4,7143,63,40.3,1
20230614,4,6242,61,40.53,1
20230615,4,848,8,5.48,0
20230616,4,7154,65,45.9,1
20230617,4,465,4,3.0,0
20230618,4,6558,62,44.76,1
20230619,4,965,10,6.37,0
20230620,4,863,8,5.77,0
20230621,4,6612,65,43.86,1
20230622,4,6235,57,38.95,1
20230623,4,6746,66,43.51,1
20230624,4,22673,208,129.89,3
20230625,4,1248,10,6.2,0
20230626,4,564,5,3.51,0
20230627,4,965,9,6.13,0
20230628,4,405,4,2.85,0
20230629,4,764,7,4.96,0
20230630,4,6473,60,38.31,1
20230701,4,6718,60,42.25,1
20230702,4,7284,74,50.19,1
20230703,4,494,5,3.49,0
20230704,4,14525,129,93.19,2
20230705,4,7224,61,43.4,1
20230706,4,14463,120,71.78,2
20230707,4,313,3,2.23,0
20230708,4,6437,60,37.77,1
20230709,4,6915,61,41.62,1
20230710,4,426,4,2.18,0
20230711,4,582,5,3.73,0
20230712,4,619,6,4.06,0
20230713,4,332,3,1.98,0
20230714,4,808,7,4.1,0
20230715,4,553,5,4.01,0
20230716,4,998,9,6.69,0
20230717,4,6990,66,42.96,1
20230718,4,908,9,6.06,0
20230719,4,506,5,2.89,0
20230720,4,6971,65,45.81,1
20230721,4,767,7,4.4,0
20230722,4,448,4,2.73,0
20230723,4,482,4,2.72,0
20230724,4,542,5,3.08,0
20230725,4,6954,61,37.89,1
20230726,4,604,6,4.45,0
20230727,4,8115,74,50.06,1
20230728,4,35743,345,235.7,6
20230729,4,13720,123,77.66,2
20230730,4,7561,67,46.27,1
20230731,4,732,7,4.87,0
20230801,4,1173,11,6.95,0
20230802,4,6911,65,49.04,1
20230803,4,5669,52,40.79,1
20230804,4,1241,12,8.91,0
20230805,4,1043,10,7.21,0
20230806,4,8032,65,51.27,1
20230807,4,1652,15,9.32,0
20230808,4,1429,14,8.53,0
20230809,4,7957,69,45.12,1
20230810,4,1081,9,6.04,0
20230811,4,1203,11,7.09,0
20230812,4,13461,128,80.5,2
20230813,4,7139,64,43.56,1
20230814,4,34343,342,230.88,5
20230815,4,13408,138,100.7,2
20230816,4,7675,63,42.98,1
20230817,4,15884,143,83.92,2
20230818,4,8838,71,49.71,1
20230819,4,730,7,5.75,0
20230820,4,7691,68,46.75,1
20230821,4,1006,9,6.85,0
20230822,4,6183,61,40.17,1
20230823,4,1529,13,9.57,0
20230824,4,1672,14,8.88,0
20230825,4,1619,13,8.44,0
20230826,4,18220,181,121.17,3
20230827,4,1225,12,8.84,0
20230828,4,1327,12,7.93,0
20230829,4,1056,9,5.28,0
20230830,4,7443,72,50.72,1
20230831,4,10779,117,82.85,2
20230901,4,992,9,6.07,0
20230902,4,13670,117,86.1,2
20230903,4,5954,59,39.77,1
20230904,4,6982,60,41.9,1
20230905,4,15228,137,90.83,2
20230906,4,1274,10,6.57,0
20230907,4,443,4,3.01,0
20230908,4,470,4,3.44,0
20230909,4,1009,10,7.3,0
20230910,4,13841,120,85.68,2
20230911,4,6333,61,44.21,1
20230912,4,1314,12,6.73,0
20230913,4,1080,10,6.97,0
20230914,4,6855,65,48.11,1
20230915,4,7315,67,46.02,1
20230916,4,1358,12,8.14,0
20230917,4,14057,123,78.38,2
20230918,4,8024,76,50.42,1
20230919,4,7688,63,40.23,1
20230920,4,1083,11,8.47,0
20230921,4,7778,72,55.67,1
20230922,4,667,6,4.53,0
20230923,4,6645,62,39.65,1
20230924,4,12416,110,71.46,2
20230925,4,8147,74,47.58,1
20230926,4,816,7,4.24,0
20230927,4,14274,134,85.07,2
20230928,4,1314,12,8.14,0
20230929,4,14546,135,99.72,2
20230930,4,6480,65,42.04,1
20231001,4,1029,9,6.42,0
20231002,4,14060,128,98.48,2
20231003,4,7703,64,45.32,1
20231004,4,7067,67,50.58,1
20231005,4,546,5,3.33,0
20231006,4,871,8,5.43,0
20231007,4,7595,69,48.16,1
20231008,4,903,8,5.68,0
20231009,4,751,8,6.29,0
20231010,4,6421,59,37.62,1
20231011,4,7823,73,47.85,1
20231012,4,23129,198,135.14,3
20231013,4,724,7,4.74,0
20231014,4,6925,63,39.75,1
20231015,4,1062,10,6.82,0
20231016,4,1241,12,8.1,0
20231017,4,6589,60,46.84,1
20231018,4,1023,9,5.82,0
20231019,4,9163,73,53.58,1
20231020,4,7039,63,47.94,1
20231021,4,1137,10,6.5,0
20231022,4,21166,181,127.71,3
20231023,4,600,6,4.02,0
20231024,4,7722,75,53.66,1
20231025,4,853,7,4.62,0
20231026,4,15585,144,93.92,2
20231027,4,1147,10,7.52,0
20231028,4,7267,68,45.48,1
20231029,4,13526,118,81.75,2
20231030,4,8577,76,53.21,1
20231031,4,825,8,5.73,0
20231101,4,520,5,4.31,0
20231102,4,7388,74,48.37,1
20231103,4,997,9,6.54,0
20231104,4,29227,245,150.54,4
20231105,4,19345,187,145.88,3
20231106,4,6722,65,45.18,1
20231107,4,8003,76,51.37,1
20231108,4,7433,65,45.39,1
20231109,4,1516,13,9.06,0
20231110,4,7520,71,46.1,1
20231111,4,1154,10,7.43,0
20231112,4,1003,9,6.34,0
20231113,4,5973,65,48.07,1
20231114,4,770,8,5.34,0
20231115,4,1356,13,8.23,0
20231116,4,8426,74,50.83,1
20231117,4,8001,70,51.66,1
20231118,4,6291,60,43.12,1
20231119,4,800,8,5.43,0
20231120,4,8241,73,53.64,1
20231121,4,7202,64,41.16,1
20231122,4,21784,200,131.79,3
20231123,4,26542,223,156.56,4
20231124,4,8436,71,45.06,1
20231125,4,11871,101,64.67,2
20231126,4,22579,213,167.26,3
20231127,4,11639,108,83.45,2
20231128,4,716,7,5.65,0
20231129,4,9120,75,53.86,1
20231130,4,17762,148,108.73,3
20231201,4,2026,19,13.05,0
20231202,4,15474,134,91.0,2
20231203,4,9544,83,61.85,1
20231204,4,1341,13,10.4,0
20231205,4,1926,17,12.27,0
20231206,4,13730,122,79.6,2
20231207,4,11464,103,74.38,2
20231208,4,22070,199,130.19,3
20231209,4,9051,86,58.51,1
20231210,4,14505,123,97.43,2
20231211,4,8763,79,49.74,1
20231212,4,512,5,4.53,0
20231213,4,1255,13,9.12,0
20231214,4,30706,258,173.36,4
20231215,4,1183,11,7.7,0
20231216,4,7436,67,44.53,1
20231217,4,7507,68,45.23,1
20231218,4,6444,56,39.65,1
20231219,4,1154,11,7.76,0
20231220,4,6314,60,38.73,1
20231221,4,849,9,6.29,0
20231222,4,9627,81,50.76,1
20231223,4,854,7,4.4,0
20231224,4,6407,66,41.58,1
20231225,4,7491,68,54.57,1
20231226,4,790,7,5.22,0
20231227,4,760,7,4.78,0
20231228,4,7166,60,41.8,1
20231229,4,967,9,6.41,0
20231230,4,14683,133,102.05,2
20231231,4,5872,57,41.39,1
20240101,4,5741,55,44.05,1
20240102,4,623,6,4.0,0
20240103,4,326,3,2.41,0
20240104,4,399,4,3.08,0
20240105,4,531,5,3.57,0
20240106,4,681,6,3.93,0
20240107,4,462,4,2.71,0
20240108,4,11580,101,70.38,2
20240109,4,531,5,3.48,0
20240110,4,596,5,3.32,0
20240111,4,436,4,2.45,0
20240112,4,8210,71,51.78,1
20240113,4,830,7,4.64,0
20240114,4,352,3,2.78,0
20240115,4,441,4,3.24,0
20240116,4,6937,66,43.74,1
20240117,4,573,5,3.55,0
20240118,4,16330,131,99.91,2
20240119,4,273,3,2.27,0
20240120,4,824,8,5.33,0
20240121,4,14262,137,114.8,2
20240122,4,5692,57,41.91,1
20240123,4,438,4,2.67,0
20240124,4,6439,58,41.64,1
20240125,4,812,8,5.51,0
20240126,4,609,6,4.16,0
20240127,4,11571,109,69.99,2
20240128,4,7000,67,47.1,1
20240129,4,593,5,3.57,0
20240130,4,671,6,3.91,0
20240131,4,6267,63,45.8,1
20240201,4,6405,61,41.58,1
20240202,4,481,4,2.57,0
20240203,4,7396,65,48.61,1
20240204,4,703,7,4.66,0
20240205,4,429,4,2.66,0
20240206,4,872,8,4.81,0
20240207,4,12628,116,76.77,2
20240208,4,8201,74,53.06,1
20240209,4,797,7,5.38,0
20240210,4,8348,72,47.74,1
20240211,4,830,8,5.83,0
20240212,4,435,4,2.93,0
20240213,4,529,5,3.18,0
20240214,4,641,6,4.54,0
20240215,4,608,6,4.85,0
20240216,4,7194,67,40.44,1
20240217,4,315,3,2.66,0
20240218,4,12566,115,77.4,2
20240219,4,7945,68,42.16,1
20240220,4,6937,62,44.36,1
20240221,4,6287,59,44.41,1
20240222,4,6043,57,39.15,1
20240223,4,708,7,4.9,0
20240224,4,7492,66,55.13,1
20240225,4,436,4,2.71,0
20240226,4,6790,61,54.95,1
20240227,4,501,5,4.23,0
20240228,4,7128,66,46.79,1
20240229,4,647,6,4.58,0
20240301,4,7086,64,44.0,1
20240302,4,896,8,5.86,0
20240303,4,723,6,4.44,0
20240304,4,8225,69,47.34,1
20240305,4,8092,74,46.72,1
20240306,4,331,3,2.49,0
20240307,4,437,4,2.92,0
20240308,4,7105,68,42.94,1
20240309,4,5828,53,37.81,1
20240310,4,7565,67,51.79,1
20240311,4,448,4,3.32,0
20240312,4,7738,71,47.47,1
20240313,4,792,7,5.08,0
20240314,4,726,7,4.71,0
20240315,4,6753,61,44.83,1
20240316,4,6212,57,37.7,1
20240317,4,7553,65,32.91,1
20240318,4,8409,81,53.98,1
20240319,4,508,5,3.91,0
20240320,4,841,7,4.9,0
20240321,4,756,7,5.08,0
20240322,4,557,5,3.66,0
20240323,4,5986,55,37.81,1
20240324,4,13254,123,84.48,2
20240325,4,8610,68,40.4,1
20240326,4,423,4,2.58,0
20240327,4,518,5,3.06,0
20240328,4,412,4,3.14,0
20240329,4,8206,70,48.73,1
20240330,4,15094,136,92.63,2
20240331,4,343,3,1.91,0
20240401,4,373,3,2.34,0
20240402,4,230,2,1.87,0
20240403,4,710,6,4.17,0
20240404,4,6626,61,46.71,1
20240405,4,489,4,2.37,0
20240406,4,8700,74,55.12,1
20240407,4,572,5,3.48,0
20240408,4,741,7,5.23,0
20240409,4,469,5,3.89,0
20240410,4,436,4,3.08,0
20240411,4,472,4,3.32,0
20240412,4,7047,61,40.24,1
20240413,4,6611,62,44.39,1
20240414,4,722,6,3.95,0
20240415,4,6856,66,47.06,1
20240416,4,546,5,3.48,0
20240417,4,447,4,3.44,0
20240418,4,1105,9,5.87,0
20240419,4,7877,75,51.14,1
20240420,4,7552,65,44.07,1
20240421,4,14188,129,90.68,2
20240422,4,1233,11,7.11,0
20240423,4,18802,154,92.58,2
20240424,4,901,8,5.21,0
20240425,4,8359,70,49.68,1
20240426,4,15128,131,92.77,2
20240427,4,6818,63,47.48,1
20240428,4,958,9,6.58,0
20240429,4,15680,141,97.2,2
20240430,4,16400,140,88.15,2
20240501,4,8547,74,54.84,1
20240502,4,15264,132,94.56,2
20240503,4,1263,10,6.74,0
20240504,4,1438,13,10.16,0
20240505,4,10195,83,61.51,1
20240506,4,7856,71,51.39,1
20240507,4,1213,10,7.22,0
20240508,4,9801,82,62.88,1
20240509,4,1068,10,6.86,0
20240510,4,7106,64,42.87,1
20240511,4,15441,124,87.54,2
20240512,4,1035,9,5.74,0
20240513,4,13796,126,89.89,2
20240514,4,17779,154,111.74,2
20240515,4,908,8,5.77,0
20240516,4,877,8,5.37,0
20240517,4,6325,57,46.86,1
20240518,4,1063,9,6.77,0
20240519,4,667,6,4.13,0
20240520,4,906,8,6.07,0
20240521,4,11844,118,95.12,2
20240522,4,896,8,5.55,0
20240523,4,7509,68,45.51,1
20240524,4,548,5,3.66,0
20240525,4,795,7,5.37,0
20240526,4,14185,122,91.57,2
20240527,4,867,8,6.39,0
20240528,4,650,6,3.83,0
20240529,4,1081,11,7.06,0
20240530,4,8737,82,56.22,1
20240531,4,7026,66,49.55,1
20240601,4,7044,66,44.12,1
20240602,4,8478,73,44.88,1
20240603,4,1082,9,6.3,0
20240604,4,947,8,5.65,0
20240605,4,7808,73,45.7,1
20240606,4,819,8,5.8,0
20240607,4,853,8,5.37,0
20240608,4,14640,130,107.5,2
20240609,4,16939,168,121.86,3
20240610,4,6986,61,46.25,1
20240611,4,956,8,5.66,0
20240612,4,7470,68,46.8,1
20240613,4,413,4,2.8,0
20240614,4,469,4,3.2,0
20240615,4,989,8,6.39,0
20240616,4,13025,117,75.14,2
20240617,4,11826,111,72.51,2
20240618,4,933,7,4.82,0
20240619,4,631,6,4.99,0
20240620,4,606,5,3.43,0
20240621,4,427,4,3.4,0
20240622,4,15101,120,89.44,2
20240623,4,732,6,4.61,0
20240624,4,968,9,6.02,0
20240625,4,6021,58,46.36,1
20240626,4,782,7,5.26,0
20240627,4,7062,73,47.42,1
20240628,4,831,7,4.29,0
20240629,4,594,5,3.07,0
20240630,4,15699,138,110.42,2
20240701,4,12551,110,89.25,2
20240702,4,769,7,5.49,0
20240703,4,701,6,4.32,0
20240704,4,7993,74,48.01,1
20240705,4,757,7,4.39,0
20240706,4,812,8,5.47,0
20240707,4,7023,61,44.4,1
20240708,4,6355,58,47.16,1
20240709,4,7116,66,53.52,1
20240710,4,559,5,3.4,0
20240711,4,7588,67,40.78,1
20240712,4,8861,70,46.56,1
20240713,4,890,8,6.44,0
20240714,4,648,6,4.77,0
20240715,4,1235,11,7.6,0
20240716,4,8794,75,52.4,1
20240717,4,619,5,3.26,0
20240718,4,8168,75,49.34,1
20240719,4,15525,139,119.27,2
20240720,4,824,8,6.84,0
20240721,4,7692,63,43.19,1
20240722,4,1036,9,5.74,0
20240723,4,848,7,4.82,0
20240724,4,7159,68,49.14,1
20240725,4,6029,58,44.35,1
20240726,4,13271,133,103.43,2
20240727,4,7381,68,45.26,1
20240728,4,641,6,4.69,0
20240729,4,8184,75,52.81,1
20240730,4,6927,64,49.05,1
20240731,4,1229,11,7.59,0
20240801,4,6478,60,47.45,1
20240802,4,6997,71,42.79,1
20240803,4,12388,112,86.59,2
20240804,4,671,6,4.3,0
20240805,4,12959,117,86.13,2
20240806,4,6673,59,47.76,1
20240807,4,884,8,5.31,0
20240808,4,15530,137,92.77,2
20240809,4,628,6,4.32,0
20240810,4,6109,58,41.01,1
20240811,4,6303,64,43.3,1
20240812,4,786,7,5.26,0
20240813,4,15324,139,102.53,2
20240814,4,884,8,6.3,0
20240815,4,8203,74,50.82,1
20240816,4,1258,12,7.93,0
20240817,4,619,5,3.98,0
20240818,4,6877,63,45.14,1
20240819,4,10753,108,77.29,2
20240820,4,724,7,4.99,0
20240821,4,13019,125,94.05,2
20240822,4,1067,10,6.47,0
20240823,4,7331,63,45.87,1
20240824,4,1292,11,7.71,0
20240825,4,704,6,4.07,0
20240826,4,21524,179,144.5,3
20240827,4,1379,13,8.26,0
20240828,4,7303,71,43.03,1
20240829,4,6567,60,42.25,1
20240830,4,1070,10,6.8,0
20240831,4,7948,72,41.57,1
20240901,4,543,5,4.42,0
20240902,4,1148,9,6.66,0
20240903,4,15330,139,107.55,2
20240904,4,15912,138,99.08,2
20240905,4,7888,70,53.13,1
20240906,4,1220,11,8.05,0
20240907,4,7159,61,48.09,1
20240908,4,600,5,3.83,0
20240909,4,17169,146,106.71,2
20240910,4,8955,73,53.82,1
20240911,4,603,5,3.98,0
20240912,4,1076,9,6.91,0
20240913,4,1226,10,6.45,0
20240914,4,545,5,4.12,0
20240915,4,7719,65,49.63,1
20240916,4,9815,78,56.41,1
20240917,4,1499,13,9.55,0
20240918,4,9264,77,52.13,1
20240919,4,18768,182,135.03,3
20240920,4,782,7,4.95,0
20240921,4,9099,74,53.25,1
20240922,4,7073,65,45.32,1
20240923,4,1008,9,7.37,0
20240924,4,8110,71,59.18,1
20240925,4,7685,75,50.73,1
20240926,4,1552,13,9.4,0
20240927,4,1376,13,9.02,0
20240928,4,16740,145,111.02,2
20240929,4,8346,74,54.74,1
20240930,4,1061,9,6.66,0
20241001,4,22426,191,141.96,3
20241002,4,1272,11,8.24,0
20241003,4,1516,12,9.79,0
20241004,4,1656,15,10.47,0
20241005,4,8732,78,59.13,1
20241006,4,23309,189,145.28,3
20241007,4,11703,108,82.65,2
20241008,4,7439,72,51.79,1
20241009,4,22883,195,160.7,3
20241010,4,8866,75,47.08,1
20241011,4,1371,13,9.11,0
20241012,4,7597,69,53.47,1
20241013,4,1478,13,8.72,0
20241014,4,1182,11,7.25,0
20241015,4,999,9,6.75,0
20241016,4,932,9,6.52,0
20241017,4,15024,133,103.61,2
20241018,4,21011,191,151.64,3
20241019,4,634,6,4.65,0
20241020,4,9936,76,61.6,1
20241021,4,949,9,5.91,0
20241022,4,1164,10,7.19,0
20241023,4,1205,11,9.04,0
20241024,4,1022,10,7.77,0
20241025,4,575,5,4.42,0
20241026,4,1161,10,7.14,0
20241027,4,680,6,4.49,0
20241028,4,1232,10,7.02,0
20241029,4,14554,147,114.13,2
20241030,4,566,5,3.92,0
20241031,4,7473,73,50.64,1
20241101,4,13258,115,73.57,2
20241102,4,22895,203,174.23,4
20241103,4,20719,194,149.44,3
20241104,4,966,8,5.88,0
20241105,4,8189,72,52.86,1
20241106,4,857,8,4.99,0
20241107,4,7329,64,48.36,1
20241108,4,9778,84,60.06,1
20241109,4,952,9,6.86,0
20241110,4,728,7,5.47,0
20241111,4,927,9,5.27,0
20241112,4,1885,16,12.29,0
20241113,4,1406,12,9.34,0
20241114,4,22230,191,145.64,3
20241115,4,7153,66,48.13,1
20241116,4,16414,135,100.56,2
20241117,4,17814,147,110.77,2
20241118,4,9805,83,63.31,1
20241119,4,8143,68,52.55,1
20241120,4,13097,122,92.82,2
20241121,4,7007,65,56.22,1
20241122,4,8508,73,51.48,1
20241123,4,17871,156,113.06,2
20241124,4,8704,66,55.88,1
20241125,4,8265,71,52.39,1
20241126,4,7358,70,56.25,1
20241127,4,934,8,6.07,0
20241128,4,10282,85,62.14,1
20241129,4,626,6,4.59,0
20241130,4,8359,69,53.77,1
20241201,4,13633,132,87.27,2
20241202,4,953,10,7.83,0
20241203,4,913,8,5.63,0
20241204,4,6838,65,53.41,1
20241205,4,1002,8,6.66,0
20241206,4,8795,70,60.66,1
20241207,4,951,8,6.45,0
20241208,4,7555,70,50.58,1
20241209,4,1361,12,9.39,0
20241210,4,1262,11,7.44,0
20241211,4,8089,66,59.93,1
20241212,4,1029,9,7.59,0
20241213,4,8136,69,53.19,1
20241214,4,15709,131,106.27,2
20241215,4,16152,134,96.46,2
20241216,4,1122,10,7.15,0
20241217,4,17301,146,91.2,2
20241218,4,7948,70,52.78,1
20241219,4,757,6,4.65,0
20241220,4,15640,142,110.46,2
20241221,4,14883,133,99.96,2
20241222,4,8404,73,56.6,1
20241223,4,6410,57,45.91,1
20241224,4,7301,68,45.11,1
20241225,4,29361,237,190.09,4
20241226,4,792,7,4.87,0
20241227,4,8968,73,57.37,1
20241228,4,6781,60,49.2,1
20241229,4,1385,12,9.43,0
20241230,4,910,8,5.93,0
20241231,4,1080,10,7.75,0
20250101,4,649,6,4.58,0
20250102,4,8306,78,51.59,1
20250103,4,7799,67,46.83,1
20250104,4,7629,70,51.51,1
20250105,4,8051,73,49.47,1
20250106,4,581,5,3.84,0
20250107,4,452,4,3.28,0
20250108,4,1032,9,6.81,0
20250109,4,11297,108,80.87,2
20250110,4,11701,108,88.15,2
20250111,4,7312,63,49.43,1
20250112,4,933,8,5.68,0
20250113,4,645,6,4.19,0
20250114,4,420,4,2.71,0
20250115,4,670,6,4.65,0
20250116,4,438,4,3.69,0
20250117,4,4842,46,30.73,1
20250118,4,690,6,4.09,0
20250119,4,7476,66,45.41,1
20250120,4,13379,121,93.35,2
20250121,4,7243,62,47.35,1
20250122,4,823,8,5.6,0
20250123,4,6898,59,48.03,1
20250124,4,794,7,5.38,0
20250125,4,406,4,3.03,0
20250126,4,7897,62,51.26,1
20250127,4,7085,63,39.92,1
20250128,4,711,6,4.38,0
20250129,4,798,7,4.86,0
20250130,4,735,6,4.93,0
20250131,4,8041,69,51.99,1
20250201,4,8308,73,54.73,1
20250202,4,15844,141,96.7,2
20250203,4,648,6,4.85,0
20250204,4,14286,109,74.04,2
20250205,4,919,8,6.5,0
20250206,4,691,6,4.12,0
20250207,4,1030,9,6.43,0
20250208,4,341,3,2.86,0
20250209,4,839,7,6.14,0
20250210,4,8136,65,42.89,1
20250211,4,8108,72,51.71,1
20250212,4,969,8,6.04,0
20250213,4,20940,188,170.12,3
20250214,4,845,7,5.64,0
20250215,4,7445,68,56.41,1
20250216,4,14428,126,97.44,2
20250217,4,6843,60,41.36,1
20250218,4,8689,75,48.86,1
20250219,4,7604,65,46.95,1
20250220,4,695,6,5.91,0
20250221,4,426,4,3.19,0
20250222,4,1252,10,8.08,0
20250223,4,1187,10,7.0,0
20250224,4,1286,12,8.63,0
20250225,4,1196,11,9.11,0
20250226,4,23398,222,154.47,3
20250227,4,7568,66,50.04,1
20250228,4,989,8,5.54,0
20250301,4,733,6,5.03,0
20250302,4,582,5,4.15,0
20250303,4,8518,78,62.12,1
20250304,4,929,8,6.48,0
20250305,4,14344,123,91.86,2
20250306,4,781,7,5.77,0
20250307,4,7306,64,46.05,1
20250308,4,15381,131,104.69,2
20250309,4,21739,179,116.28,3
20250310,4,7672,71,50.53,1
20250311,4,14716,137,124.89,2
20250312,4,731,6,4.74,0
20250313,4,1289,11,8.6,0
